,sqft_living,grade,bathrooms,distance_to_center,property_age,bedrooms,view,lat,floors,waterfront
6595,2250,8,2.5,26.138031252298628,21,3,0,47.4865,2.0,0
6596,2890,8,2.5,15.098903497996375,11,3,0,47.6111,2.0,0
6597,2120,7,1.75,7.1428472630901885,68,3,0,47.7083,1.0,0
6598,2130,8,2.5,13.863762149490665,6,4,0,47.4324,2.0,0
6599,1170,6,1.75,19.37824350658761,78,2,0,47.3263,1.0,0
6600,2120,7,1.75,9.447538234719952,59,4,0,47.6019,1.0,0
6601,1280,7,1.75,12.575243144509427,46,3,0,47.4755,1.0,0
6602,3170,10,2.5,7.492978535127637,27,4,0,47.6495,2.0,0
6603,2260,9,2.25,8.459389908579388,48,4,0,47.6622,1.0,0
6604,2930,9,1.75,12.175231957981952,22,3,0,47.7443,1.0,0
6605,1060,7,1.5,4.212407421046632,34,3,2,47.5512,1.0,0
6606,1740,7,1.75,20.04599771150277,37,4,0,47.3196,1.0,0
6607,2990,8,2.5,15.100640225525714,10,4,0,47.6122,2.0,0
6608,3530,11,3.25,12.356474401368962,29,4,0,47.7193,2.0,0
6609,2960,7,2.0,7.418256037996701,58,5,0,47.6162,1.0,0
6610,1650,8,2.5,12.459043554737562,19,3,0,47.6863,2.0,0
6611,2720,8,2.5,8.785895039317932,46,4,0,47.6191,1.0,0
6612,1516,7,1.75,5.404717522526592,90,3,0,47.6842,1.0,0
6613,4386,10,3.25,19.86884078998121,9,4,0,47.3329,1.0,0
6614,2580,7,2.25,9.561577965626741,52,3,0,47.7446,1.0,0
6615,960,6,1.0,10.988087395128781,52,3,0,47.4944,1.0,0
6616,1460,7,1.75,15.672429160317915,32,2,0,47.4048,1.0,0
6617,3840,8,3.5,4.442896083138131,14,4,0,47.6642,2.0,0
6618,2090,7,2.5,22.210834527749114,8,4,0,47.3659,2.0,0
6619,2470,8,2.25,11.71687406481959,40,4,0,47.6913,1.0,0
6620,2090,8,2.5,15.887099958319139,23,4,0,47.5718,2.0,0
6621,2070,8,2.5,10.761153102681977,21,3,0,47.5101,2.0,0
6622,1650,7,1.0,6.150644365748172,61,3,0,47.52,1.0,0
6623,1880,8,1.75,15.023572287996762,35,3,0,47.7662,1.0,0
6624,2060,8,2.5,21.547076903809504,20,4,0,47.2956,2.0,0
6625,1410,8,1.5,10.765555535245568,54,3,0,47.7608,1.0,0
6626,2770,8,3.5,23.77089823247879,19,4,0,47.2625,2.0,0
6627,1390,7,2.0,23.724215048742014,31,3,0,47.2669,1.0,0
6628,5440,9,2.75,17.518996346154317,46,4,0,47.354,1.0,0
6629,1280,6,1.5,19.548755250256324,30,3,0,47.3344,2.0,0
6630,1720,7,2.75,13.754712742377015,57,3,0,47.4375,1.0,0
6631,1720,7,2.75,13.754712742377015,57,3,0,47.4375,1.0,0
6632,3040,8,2.25,16.020867038464306,64,6,0,47.3864,1.0,0
6633,3780,9,3.5,11.14546958240984,14,4,0,47.691,2.0,0
6634,2670,8,2.5,8.711810033262813,16,4,0,47.7122,2.0,0
6635,1350,7,2.0,10.845224282505024,51,3,0,47.7616,1.0,0
6636,3490,9,3.5,12.028189308935694,35,5,4,47.7757,2.0,0
6637,870,8,1.5,6.269362253707265,11,2,0,47.6967,2.0,0
6638,2410,7,2.25,5.810551811522815,86,4,0,47.6849,1.5,0
6639,1640,8,1.75,13.677169513579647,38,3,0,47.7698,1.0,0
6640,1540,7,1.0,10.654140509083978,65,3,0,47.7604,1.0,0
6641,2370,8,2.5,13.958755931214991,39,4,0,47.5327,1.0,0
6642,1830,7,3.0,10.40341165346236,24,4,0,47.7379,2.0,0
6643,2330,8,2.25,13.50096568332928,29,4,0,47.7264,2.0,0
6644,2240,8,2.75,13.024017016688127,39,4,0,47.5936,1.5,0
6645,1700,8,2.5,22.124151144014785,6,2,0,47.5163,2.0,0
6646,1750,7,2.25,12.91604618186851,46,3,0,47.4579,1.0,0
6647,1100,6,1.75,21.510023503696097,48,3,0,47.2955,1.0,0
6648,2320,8,3.0,17.734191131359875,17,4,2,47.3497,2.0,0
6649,2540,8,2.5,10.259924496374902,18,4,0,47.6363,2.0,0
6650,3090,8,2.5,18.33542173586701,47,5,0,47.3408,1.0,0
6651,770,6,1.0,20.364798762499067,46,2,0,47.3627,1.0,0
6652,2370,7,2.75,21.36158550182125,13,3,0,47.3794,2.0,0
6653,1200,6,1.0,17.56454470256088,38,3,0,47.3729,1.0,0
6654,2200,7,2.0,3.6271136618115185,15,4,0,47.565,1.0,0
6655,2660,8,2.75,15.47510524188113,40,3,0,47.7649,1.0,0
6656,1600,7,1.75,11.036417905437796,38,3,0,47.725,1.0,0
6657,1330,8,2.5,4.729142455914386,11,2,0,47.6668,3.0,0
6658,3440,8,2.5,11.311748987430995,57,5,2,47.4426,1.0,0
6659,2510,9,2.5,14.041186151115365,19,3,0,47.5868,2.0,0
6660,2150,7,2.5,9.778172516101877,52,4,0,47.7166,1.0,0
6661,1180,6,1.5,26.77239811919681,32,3,0,47.488,1.0,0
6662,680,5,1.0,10.577454760262086,64,2,0,47.4559,1.0,0
6663,2840,9,2.5,14.573189116198039,13,4,0,47.4511,2.0,0
6664,1820,8,2.5,13.052197363774646,30,3,0,47.7155,2.0,0
6665,1070,6,1.0,5.689287311011109,107,2,0,47.6853,1.0,0
6666,1250,7,1.0,4.444046142228148,72,2,1,47.5495,2.0,0
6667,2190,7,2.5,8.021778539859486,55,4,3,47.6918,1.0,0
6668,3000,8,1.75,6.288161631891117,52,3,0,47.6962,2.0,0
6669,2270,8,1.75,7.306689189337979,56,4,0,47.5999,1.0,0
6670,4500,12,4.0,11.537217702440032,24,4,0,47.5533,2.0,0
6671,3400,8,4.0,4.343469109493216,2,5,0,47.6655,2.0,0
6672,2830,10,2.5,14.450287512529105,24,3,0,47.6249,2.0,0
6673,960,7,1.0,22.123783372128067,48,3,0,47.2864,1.0,0
6674,1530,7,1.0,6.1512743960030285,95,2,0,47.6833,1.0,0
6675,2500,7,2.5,19.866664287567612,53,5,0,47.3343,1.0,0
6676,1560,7,2.0,13.62769679856728,49,4,0,47.4496,1.5,0
6677,2070,8,2.25,11.699779394599911,42,3,0,47.7735,1.0,0
6678,2710,9,2.25,7.375804158996654,56,5,0,47.5958,1.0,0
6679,3150,9,2.5,9.670820662205008,13,4,0,47.688,2.0,0
6680,1880,8,2.25,10.134646603426294,40,3,0,47.5937,1.0,0
6681,1250,7,1.0,7.633445610445897,60,3,0,47.497,1.0,0
6682,2290,7,1.75,11.798483687347677,46,4,0,47.4564,1.0,0
6683,1990,7,2.25,11.054585453628455,18,3,0,47.4917,2.0,0
6684,2100,8,2.5,22.31939643814031,16,3,2,47.5334,2.0,0
6685,940,7,1.0,10.133315747098788,57,3,0,47.5112,1.0,0
6686,1640,8,1.75,7.3655620045115135,50,3,0,47.7125,1.0,0
6687,1860,7,2.25,20.632191946775617,20,3,0,47.3875,2.0,0
6688,2100,8,2.25,4.855779829998473,14,4,0,47.6726,3.0,0
6689,1500,6,1.75,13.215348814388989,17,3,0,47.4367,1.0,0
6690,1680,8,1.75,11.098878588898412,67,3,3,47.7648,1.0,0
6691,3900,12,2.5,27.35387976255546,6,2,0,47.5371,2.0,0
6692,1400,6,1.0,8.747209130982563,71,3,0,47.4798,1.0,0
6693,2600,7,2.75,20.281220873500036,50,3,0,47.695,1.0,0
6694,1440,6,2.0,4.4454295683586205,94,3,0,47.5503,2.0,0
6695,1870,7,1.75,9.431420509692622,53,4,0,47.7012,1.0,0
6696,2960,8,2.75,14.211631468983924,36,4,1,47.4006,1.0,0
6697,2440,9,2.5,12.706548739417473,16,4,0,47.6374,2.0,0
6698,1122,6,1.0,19.22369507179742,55,2,0,47.328,1.0,0
6699,1060,7,1.5,9.891656108652182,42,3,0,47.7313,1.0,0
6700,2150,8,2.5,11.665656111355721,58,4,0,47.773,1.0,0
6701,3100,9,2.5,18.16069092314524,37,4,0,47.3741,2.0,0
6702,880,7,1.5,6.937854527528511,16,2,0,47.7064,2.0,0
6703,2490,9,2.5,16.481535717594923,30,4,0,47.4823,2.0,0
6704,1080,6,1.0,8.615046402305053,64,2,0,47.4815,1.0,0
6705,2530,7,2.5,10.164931475888643,55,5,0,47.616,1.0,0
6706,1200,7,1.0,6.2531825834715375,61,3,0,47.5196,1.0,0
6707,2850,9,2.25,12.038338841884773,24,4,0,47.7439,2.0,0
6708,2950,7,2.5,11.196655534550432,10,4,0,47.5002,2.0,0
6709,1160,7,1.75,6.251133300533563,74,2,0,47.6937,1.0,0
6710,3420,10,3.5,11.247883697068206,12,4,0,47.4734,2.0,0
6711,2240,8,1.75,6.440537035109254,92,3,0,47.6954,2.0,0
6712,1450,7,1.75,9.211163381970673,53,4,0,47.478,1.5,0
6713,1820,7,2.5,21.591215178159622,26,4,0,47.359,2.0,0
6714,4700,11,3.5,7.89371890494052,20,4,3,47.6899,2.0,0
6715,2430,7,1.75,9.85591455080641,52,4,0,47.6554,1.0,0
6716,1960,7,1.5,4.985433436456647,100,3,0,47.6768,1.5,0
6717,1440,8,1.75,17.33928063579331,38,3,0,47.3812,1.0,0
6718,2730,8,2.5,13.755159718397023,14,4,0,47.5975,2.0,0
6719,910,5,1.0,25.03291569608618,92,2,0,47.526,1.0,0
6720,910,5,1.0,25.03291569608618,92,2,0,47.526,1.0,0
6721,2430,8,2.5,2.6318187070134793,96,4,0,47.6413,2.0,0
6722,3350,10,2.75,14.341600222642672,16,4,0,47.5838,2.0,0
6723,2320,7,1.75,2.9250176471840006,105,4,0,47.5755,1.0,0
6724,1260,8,2.5,8.740433730523701,6,3,0,47.7325,3.0,0
6725,1980,8,2.0,5.676351920390493,83,3,0,47.6847,1.5,0
6726,1580,7,1.5,18.98382577415591,44,4,0,47.3336,2.0,0
6727,2710,9,2.5,30.16912036095632,23,4,2,47.4815,2.0,0
6728,1400,7,1.0,15.255397190531841,17,3,0,47.3862,1.0,0
6729,2410,8,2.5,9.204012270650948,18,4,0,47.7185,2.0,0
6730,1790,7,3.25,5.030114244038901,15,4,0,47.534,2.0,0
6731,1640,7,2.0,6.7853296497059175,48,3,0,47.5162,1.0,0
6732,1670,7,2.5,10.067393541839692,55,3,0,47.615,1.0,0
6733,970,6,1.0,4.154904504978323,83,2,0,47.5518,1.0,0
6734,1610,7,2.5,5.929777726037697,13,3,0,47.6902,3.0,0
6735,2060,8,1.75,11.212840485084799,68,4,0,47.4444,1.0,0
6736,3570,9,2.5,16.472692577521507,18,3,0,47.4782,2.0,0
6737,1400,7,1.75,21.98906875156463,26,3,0,47.357,1.0,0
6738,3470,10,2.5,16.290811887657,20,4,0,47.7311,2.0,0
6739,1210,7,1.0,5.477227758148476,60,3,0,47.5274,1.0,0
6740,3930,10,3.25,6.593074666849737,9,4,0,47.6259,2.0,0
6741,990,7,1.0,6.34414825910336,68,2,0,47.6876,1.0,0
6742,2200,8,2.5,15.60302231047443,26,5,0,47.5772,2.0,0
6743,1510,7,1.5,16.658225227824136,45,3,0,47.3926,1.0,0
6744,1620,7,1.0,5.925845003291911,51,3,0,47.5263,1.0,0
6745,1580,7,2.25,22.268655777924394,29,3,0,47.2843,2.0,0
6746,1260,7,1.75,24.456087670176903,32,3,0,47.2737,1.5,0
6747,2190,9,2.0,20.573892671704176,21,3,0,47.3542,1.0,0
6748,1230,7,1.75,20.126511153946634,53,3,0,47.3171,1.0,0
6749,2030,7,2.5,10.497403385611229,47,4,0,47.6244,1.0,0
6750,780,5,1.0,26.549875212884974,85,2,0,47.4944,1.0,0
6751,1110,8,1.5,6.0213556621809765,15,2,0,47.6931,3.0,0
6752,2790,9,2.5,17.79976208660701,24,3,0,47.7687,2.0,0
6753,1660,7,1.75,9.411846047204595,35,4,0,47.5071,1.0,0
6754,3410,8,1.0,2.6062885136025775,105,4,0,47.5807,2.0,0
6755,2390,8,2.25,20.403906311073325,28,4,0,47.3111,2.0,0
6756,1850,8,2.5,20.343359704484147,17,4,0,47.3322,2.0,0
6757,2500,8,2.0,4.8119571293225345,49,6,0,47.5517,1.0,0
6758,1000,6,1.0,10.293711961421153,64,3,0,47.7548,1.0,0
6759,2450,8,2.0,4.580102758147607,96,4,4,47.5619,2.0,0
6760,1440,6,1.75,5.681921789652386,68,4,0,47.5257,1.0,0
6761,1660,7,2.25,18.304803665121412,19,3,0,47.3599,2.0,0
6762,2510,10,2.5,8.521671712646976,9,3,2,47.7051,2.0,0
6763,3090,10,2.5,16.33730306009698,17,4,0,47.5932,2.0,0
6764,860,6,1.0,20.351311402771348,47,3,0,47.3634,1.0,0
6765,1220,7,1.0,10.718026952787017,62,2,0,47.4952,1.0,0
6766,1010,7,1.0,9.889057682834546,48,3,0,47.732,1.0,0
6767,2390,8,2.25,21.59463974075171,25,4,0,47.2938,2.0,0
6768,3340,8,2.25,20.13221105951852,42,4,0,47.317,2.0,0
6769,3620,8,3.25,22.498697669321317,11,5,0,47.3552,2.0,0
6770,4200,9,2.25,1.798278299235861,109,5,0,47.6284,2.5,0
6771,3831,9,2.75,3.9163110809019632,35,5,4,47.5919,2.0,1
6772,1980,7,1.0,10.333106113391478,66,3,0,47.7551,1.0,0
6773,1790,8,1.75,7.663398697514101,39,4,0,47.6605,1.0,0
6774,1580,7,2.0,9.134236235447489,38,3,0,47.6715,1.0,0
6775,2460,7,1.75,4.572558558511909,102,6,0,47.6721,1.0,0
6776,2110,7,2.75,5.431975714660557,32,5,0,47.5294,2.0,0
6777,1470,8,2.5,6.65728625044351,9,3,0,47.6998,3.0,0
6778,3510,10,2.5,7.171156936904583,49,4,0,47.5306,2.0,0
6779,520,6,0.75,6.082652130668798,68,1,0,47.6886,1.0,0
6780,1950,8,2.5,20.67395994970352,19,3,0,47.3842,2.0,0
6781,770,6,1.0,7.9178851458130834,73,2,0,47.4924,1.0,0
6782,2250,8,2.5,10.632990260083826,10,4,0,47.4956,2.0,0
6783,4040,9,3.0,2.736065470251513,85,3,2,47.6288,1.5,0
6784,2360,7,1.75,3.0172777591571323,60,4,0,47.6465,1.0,0
6785,2330,9,2.5,15.96592072898298,26,4,0,47.5842,2.0,0
6786,1720,7,1.0,11.687071236093896,61,3,0,47.7736,1.0,0
6787,1900,6,1.75,8.360295871283116,35,3,0,47.4868,1.0,0
6788,1040,6,1.0,9.370628899947702,64,3,0,47.492,1.0,0
6789,2070,8,2.0,13.003366267956018,33,3,0,47.6491,1.0,0
6790,2070,8,2.0,13.003366267956018,33,3,0,47.6491,1.0,0
6791,1550,8,3.0,1.366633968108573,14,3,0,47.6042,2.0,0
6792,2020,9,2.5,11.35590428868168,39,3,0,47.632,1.0,0
6793,3320,9,2.5,12.973894876939273,16,5,0,47.5865,2.0,0
6794,4130,11,3.25,8.130924586326726,37,4,0,47.6392,2.0,0
6795,2030,7,2.0,10.31629635782225,52,5,0,47.6297,1.0,0
6796,1770,7,1.75,9.676116918634625,57,3,0,47.606,1.0,0
6797,3330,9,3.25,16.649336580861174,11,4,0,47.5977,2.0,0
6798,2260,7,2.5,22.75772702484616,50,4,0,47.286,1.0,0
6799,1950,8,2.5,10.710455926686876,18,3,0,47.7603,2.0,0
6800,2930,9,2.5,14.825184759609886,32,3,0,47.7234,1.5,0
6801,1960,7,2.75,4.8116678190585604,89,3,0,47.6744,1.5,0
6802,2980,9,2.5,15.338247723442526,19,4,0,47.3999,2.0,0
6803,780,5,1.0,21.519300668346286,67,2,0,47.305,1.0,0
6804,1650,8,2.5,14.77627834209571,15,3,0,47.5998,2.0,0
6805,4030,9,3.25,7.977975010471,40,3,0,47.6331,2.0,0
6806,1010,7,1.0,21.519822114375362,43,3,0,47.3423,1.0,0
6807,1190,7,1.0,28.04620448872544,34,3,0,47.4805,1.0,0
6808,1050,7,1.0,5.699905551977952,64,2,0,47.6294,1.0,0
6809,1560,7,2.5,20.99941093477279,13,3,0,47.3834,2.0,0
6810,1490,7,1.5,18.223619778728207,52,3,0,47.3431,1.0,0
6811,770,6,1.0,9.623257156730629,67,2,0,47.7439,1.0,0
6812,620,6,1.0,3.276010917502093,61,1,0,47.5699,1.0,0
6813,1200,7,1.5,12.487032018244044,52,3,0,47.4545,1.0,0
6814,2120,7,2.0,11.836764937378536,61,4,0,47.7775,1.0,0
6815,2330,8,2.5,14.538332937618732,16,3,0,47.6022,2.0,0
6816,2000,8,1.75,14.665766299127336,37,3,0,47.4417,1.0,0
6817,2820,7,2.75,5.8504021336764715,48,5,0,47.6886,1.0,0
6818,2040,7,2.0,4.047809886676317,90,3,0,47.5561,1.0,0
6819,1700,7,2.25,18.7830384553796,16,4,0,47.3385,2.0,0
6820,820,6,1.0,13.124366279000503,61,2,0,47.4163,1.0,0
6821,1315,8,1.75,10.727626405774727,41,2,0,47.752,2.0,0
6822,1390,6,1.75,3.9846397087819234,58,3,0,47.5517,1.0,0
6823,1890,8,2.0,5.786548712223375,66,3,2,47.6203,1.0,0
6824,1460,7,1.75,15.36624327959083,22,3,0,47.3839,1.0,0
6825,1480,8,1.0,31.547964148796897,60,3,2,47.2142,1.0,0
6826,1840,7,1.75,3.6787659219346587,90,3,0,47.5549,1.0,0
6827,1880,7,1.75,6.110221632430403,64,2,0,47.6946,1.0,0
6828,1910,7,1.5,4.186439058173401,103,4,0,47.6597,1.5,0
6829,2220,7,2.5,22.617055586355526,17,4,0,47.3541,2.0,0
6830,1410,6,2.0,27.124232441643127,22,3,3,47.4948,1.0,0
6831,3380,8,3.0,5.105675845051624,56,4,1,47.5501,1.0,0
6832,1950,7,2.5,4.726044457500143,49,4,0,47.5437,1.0,0
6833,2400,8,2.5,27.195823800302822,16,4,0,47.4808,2.0,0
6834,1560,8,1.75,10.914132456782005,43,3,0,47.6243,1.0,0
6835,1040,6,1.0,7.193324205347576,72,3,0,47.5024,1.0,0
6836,3090,8,2.75,3.7656656780875672,28,4,0,47.5803,3.0,0
6837,1850,7,2.5,13.049878268480716,10,3,0,47.4661,2.0,0
6838,1200,7,1.0,2.214848011643312,88,2,2,47.6304,2.0,0
6839,2190,8,2.25,20.462021735988365,10,4,0,47.3896,2.0,0
6840,1380,7,1.0,6.274363188953759,39,2,0,47.6875,1.0,0
6841,3710,9,2.75,9.688021289981958,19,5,0,47.514,2.0,0
6842,2320,8,2.5,13.326340902291513,37,3,0,47.7323,1.0,0
6843,1110,7,1.5,15.238185113074914,51,3,0,47.422,1.0,0
6844,1830,7,2.5,21.037860887279315,11,3,0,47.3035,2.0,0
6845,2460,8,2.5,12.923605864466692,46,4,0,47.5952,1.0,0
6846,1270,7,1.0,7.865706983490481,59,3,0,47.6874,1.0,0
6847,1700,8,1.75,19.178457052765392,54,4,0,47.3439,1.0,0
6848,1130,7,1.0,9.072169850915746,63,3,0,47.7006,1.0,0
6849,1640,7,1.75,6.3877079750669425,69,3,0,47.5975,1.5,0
6850,1040,6,1.5,9.058408012445636,62,2,0,47.7349,1.0,0
6851,2320,8,2.5,11.982440483928134,29,4,0,47.7738,2.0,0
6852,1200,7,1.5,20.975859965971626,57,3,0,47.3137,1.0,0
6853,1720,7,1.0,6.001342392758964,87,4,2,47.6791,1.5,0
6854,2330,8,1.5,9.980329879189526,61,3,0,47.7481,1.0,0
6855,4410,11,3.75,5.393086358568538,14,4,3,47.5427,3.0,0
6856,1650,8,1.75,9.598499265709297,45,4,0,47.6652,1.0,0
6857,1370,7,1.5,28.4901803818241,35,3,0,47.4477,2.0,0
6858,1770,7,2.5,19.55432821776287,29,3,0,47.326,1.0,0
6859,1410,8,2.25,5.911478454572089,10,3,0,47.6916,3.0,0
6860,1710,7,1.75,11.395947522756734,28,2,0,47.4732,1.0,0
6861,790,6,1.0,10.8487468399361,68,2,0,47.4523,1.0,0
6862,2770,8,2.25,3.084221034997261,94,6,0,47.6466,1.5,0
6863,1260,7,1.0,7.94109053796056,64,4,0,47.7181,1.5,0
6864,2300,8,2.25,9.471842575421938,36,3,0,47.7091,1.0,0
6865,1070,7,1.0,5.381207896891588,89,2,0,47.6828,1.0,0
6866,3850,11,3.5,8.603852824808433,20,4,1,47.6855,2.0,0
6867,2320,8,2.5,13.641134612554907,22,3,0,47.6847,2.0,0
6868,2870,8,2.5,4.7126108724303775,53,5,0,47.6308,2.0,0
6869,1830,7,2.5,22.731620404340028,12,4,0,47.3565,2.0,0
6870,1990,8,1.75,9.884571587415165,38,3,0,47.6617,1.0,0
6871,1110,7,1.0,16.416548311461472,49,3,0,47.369,1.0,0
6872,1830,7,2.25,9.95196996874795,34,3,3,47.7243,1.0,0
6873,3600,8,3.5,21.66958694311174,11,6,0,47.5401,2.0,0
6874,3210,10,2.5,8.882272503165387,17,4,0,47.625,2.0,0
6875,1490,7,2.0,1.8587281365589263,38,4,0,47.5949,1.0,0
6876,990,7,1.0,5.354542801542952,68,2,0,47.6802,1.0,0
6877,1646,7,2.25,21.814183888015847,19,3,0,47.363,2.0,0
6878,720,6,1.0,5.0420967065265705,97,2,0,47.5346,1.0,0
6879,2310,8,2.25,15.343114885492001,25,3,0,47.4051,2.0,0
6880,2670,9,2.5,8.423069771582568,12,3,0,47.6673,2.0,0
6881,3060,10,3.25,12.482774534563552,21,3,0,47.6971,2.0,0
6882,1380,7,1.5,13.963985413544806,52,3,0,47.4243,1.0,0
6883,700,6,1.0,9.928309940537694,66,2,0,47.7492,1.0,0
6884,1710,7,1.5,6.757243976585494,71,3,2,47.5175,2.0,0
6885,1450,8,2.5,13.85005589775517,31,3,0,47.6256,1.0,0
6886,2060,7,2.25,9.124326327384544,54,5,0,47.6122,1.0,0
6887,2380,8,3.5,7.407244834739881,18,3,3,47.5137,2.0,0
6888,2760,7,2.5,10.915259043944705,14,4,0,47.4814,2.0,0
6889,940,7,1.0,10.057379970527034,58,3,0,47.5121,1.0,0
6890,1760,7,1.5,15.960120671379133,64,4,0,47.3871,1.5,0
6891,1360,6,2.0,8.08857847566696,73,3,2,47.6879,1.0,0
6892,2010,7,1.75,8.874211550760892,76,3,0,47.4975,2.0,0
6893,2160,8,1.5,2.550152803539681,98,3,2,47.6321,2.0,0
6894,930,6,1.0,5.869648462966586,42,3,0,47.5289,1.0,0
6895,1020,7,2.5,5.475108579405361,11,3,0,47.5294,2.0,0
6896,1360,8,2.0,15.609527394623582,12,2,0,47.3804,1.0,0
6897,1720,7,1.75,20.8361656980658,41,4,0,47.306,1.0,0
6898,1790,7,3.0,8.301833203016002,27,3,0,47.4958,1.0,0
6899,1150,7,1.0,8.351850805787153,61,3,0,47.727,1.0,0
6900,2710,8,3.5,10.847773379534408,47,4,0,47.7601,2.0,0
6901,2400,7,2.5,9.999243871533455,38,3,0,47.7256,1.0,0
6902,1660,7,1.0,4.231628553119128,105,3,0,47.5576,1.5,0
6903,1660,7,1.0,4.231628553119128,105,3,0,47.5576,1.5,0
6904,2290,8,2.5,15.903101349035602,21,4,0,47.3762,2.0,0
6905,2870,10,2.5,22.749303894783584,27,3,0,47.2769,2.0,0
6906,4240,10,3.25,19.60686156135326,26,4,3,47.3241,2.0,0
6907,1800,7,1.75,4.689016038267699,63,3,0,47.6514,1.0,0
6908,2960,8,1.75,9.198946888475062,69,4,0,47.4738,1.0,0
6909,1980,8,2.25,10.876405429370614,51,3,0,47.7625,1.0,0
6910,1730,8,2.5,7.911377344268088,14,3,0,47.5878,2.0,0
6911,3020,9,2.5,15.824213793951847,8,4,0,47.768,2.0,0
6912,4470,10,2.25,16.357670937966585,24,4,0,47.6377,2.0,0
6913,2830,9,3.25,2.436477504674489,3,4,0,47.5845,2.0,0
6914,2120,8,1.75,4.22228139821489,74,4,0,47.6501,1.0,0
6915,2150,8,2.5,10.329104484328202,27,3,0,47.7445,2.0,0
6916,3510,8,2.25,4.365197695171427,56,5,2,47.5817,1.0,0
6917,970,7,1.0,2.883957258489973,91,2,0,47.6444,1.0,0
6918,1360,7,1.0,5.655201937858687,64,4,0,47.6827,1.5,0
6919,1470,7,2.5,5.7385439759098915,30,3,0,47.6832,1.0,0
6920,3040,8,2.25,13.811702387731444,31,4,0,47.6268,1.0,0
6921,860,7,1.0,4.9228316762776805,97,2,0,47.5361,1.0,0
6922,820,5,1.0,10.524955603134659,73,2,0,47.4915,1.0,0
6923,1900,7,1.75,10.41524139184825,38,3,0,47.7569,1.0,0
6924,1330,6,1.0,5.962039359046983,105,2,0,47.6901,1.0,0
6925,1240,7,1.75,17.206561911212,37,3,0,47.6522,1.0,0
6926,1330,8,2.5,5.923607634617753,11,3,0,47.6835,3.0,0
6927,1880,7,1.75,11.256350430160346,56,3,0,47.7681,1.0,0
6928,1890,8,1.75,11.085882209259298,42,3,0,47.7322,1.0,0
6929,2250,8,2.25,13.87922973342472,35,4,0,47.6695,2.0,0
6930,4650,10,4.25,17.787079950753444,16,5,0,47.5669,2.0,0
6931,1830,8,2.5,13.491563342431462,28,3,0,47.6198,2.0,0
6932,720,6,1.0,6.3019858883405835,64,2,0,47.5195,1.0,0
6933,1960,7,2.0,16.55896837123132,52,4,0,47.4353,1.0,0
6934,1220,6,1.0,19.375183684396116,63,3,0,47.3261,1.0,0
6935,1800,7,1.0,17.9983994934754,38,2,0,47.4617,1.0,0
6936,1340,7,1.75,14.469871902457076,34,3,0,47.4437,1.0,0
6937,1740,7,3.0,1.1140510117906013,33,3,0,47.6102,1.0,0
6938,1680,7,1.75,1.6314768904046384,93,3,0,47.6155,1.0,0
6939,3220,8,2.25,10.33130885947865,47,4,0,47.6381,2.0,0
6940,1610,8,2.0,32.14784562572851,25,3,0,47.1958,1.0,0
6941,3160,7,3.0,17.00864653505897,22,2,0,47.7479,2.0,0
6942,2520,8,2.5,9.821667167338886,36,4,0,47.6558,1.0,0
6943,2120,7,1.5,4.208680615037127,75,3,0,47.6438,1.0,0
6944,2090,8,2.5,8.035275620909696,38,3,0,47.7195,2.0,0
6945,1330,5,1.0,27.46421577366976,56,3,0,47.4807,1.5,0
6946,2420,8,2.5,6.678868343876263,71,3,2,47.6949,1.0,0
6947,1510,7,1.75,8.752496162870196,61,3,0,47.7321,1.0,0
6948,2120,7,2.5,14.146146953214098,12,4,0,47.4217,2.0,0
6949,1850,7,2.0,19.92379476340305,23,3,0,47.6565,1.0,0
6950,2300,7,1.75,13.828759677473062,31,3,0,47.7609,1.0,0
6951,2600,8,2.25,12.000325580633433,59,3,2,47.4326,1.0,0
6952,5180,12,4.25,11.097346552762385,17,4,3,47.5513,2.0,0
6953,1810,7,1.0,8.382160671514065,72,2,0,47.7275,1.5,0
6954,2190,7,3.0,6.261977579148638,75,5,0,47.6892,2.0,0
6955,2500,9,2.5,16.20589041755888,17,4,0,47.5912,2.0,0
6956,1890,8,2.5,20.073344270731447,18,4,0,47.3328,2.0,0
6957,2040,6,1.75,22.87388486793501,30,2,0,47.2755,1.0,0
6958,1310,7,2.0,21.08157133324333,36,3,0,47.303,1.0,0
6959,4010,9,3.5,4.164455751064985,44,5,1,47.6578,2.0,0
6960,1780,7,1.75,9.903841316675596,38,3,0,47.7275,1.0,0
6961,1980,8,2.5,14.312208308554222,28,3,0,47.6366,2.0,0
6962,3690,11,3.25,8.06852342315761,8,3,0,47.6815,2.0,0
6963,1540,7,1.75,32.90710377673775,24,3,0,47.1938,1.0,0
6964,1130,6,1.0,7.881001052193889,81,3,0,47.4935,1.5,0
6965,2480,8,2.75,29.25640678756446,15,3,0,47.3085,1.5,0
6966,2580,9,2.5,4.488696937664098,24,3,0,47.5577,2.0,0
6967,2010,8,2.5,24.672695224787017,20,4,0,47.2588,2.0,0
6968,2320,7,2.0,5.647119604348281,1,4,0,47.5246,1.0,0
6969,1180,7,2.25,1.0531766674915612,11,2,0,47.6032,2.0,0
6970,3180,9,2.5,11.868965649846551,15,4,3,47.515,2.0,0
6971,2970,8,2.0,12.95443669403714,30,4,0,47.7333,2.0,0
6972,3050,8,2.5,9.450986794630056,40,5,0,47.5596,1.0,0
