bedrooms,bathrooms,sqft_living,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,lat,sqft_living15,sqft_lot15,lot_to_living_ratio,property_age,distance_to_center
4,2.5,2950,2.0,0,0,3,9,2950,0,2004,0,47.531,3160,8813,3.0542372881355933,11,22.676279231140693
4,2.5,3110,2.0,0,3,4,10,3110,0,1984,0,47.5623,3110,11586,3.6646302250803857,31,10.994792286043225
2,1.0,830,1.0,0,0,3,6,830,0,1943,0,47.5293,1100,4116,4.873493975903615,72,5.385648090024067
4,1.5,1580,1.0,0,0,3,6,790,790,1945,2008,47.5002,1130,6955,6.474683544303797,7,8.357138030137417
4,2.25,2040,1.0,0,0,4,8,1580,460,1978,0,47.3169,2130,7200,3.7254901960784315,37,20.045335910594545
3,1.0,1040,1.0,0,0,4,6,1040,0,1961,0,47.3265,1040,8925,8.58173076923077,54,19.323274472562115
3,2.5,1930,2.0,0,0,3,7,1930,0,2004,0,47.6783,2410,5080,2.7689119170984458,11,14.870629284400504
4,3.0,4160,2.0,0,0,3,11,3040,1120,2001,0,47.5182,3780,13148,3.1658653846153846,14,10.500807531417829
3,2.5,2100,1.0,0,0,3,8,1700,400,1989,0,47.5329,2430,8809,4.304761904761905,26,8.9987116835454
4,2.5,3770,2.0,0,0,3,10,3770,0,1989,0,47.6908,4000,35492,9.305305039787799,26,14.365618935965806
3,1.0,1080,1.0,0,0,2,5,1080,0,1950,0,47.5045,1070,6250,5.787037037037037,65,7.026639518989654
5,2.75,2550,1.0,0,0,5,8,1390,1160,1967,0,47.5388,2450,7725,3.0294117647058822,48,8.85484872626698
4,2.75,3120,1.0,1,4,4,8,1560,1560,1963,0,47.7165,2630,13868,2.5314102564102563,52,8.349133880698208
4,2.25,2210,2.0,0,0,3,9,2210,0,1985,0,47.6475,2330,8842,3.6656108597285066,30,12.569099067303107
3,1.0,1740,1.0,0,0,3,8,1740,0,1952,0,47.5596,1600,4800,2.7586206896551726,63,4.334761468168113
4,3.5,3090,1.0,0,0,3,8,2190,900,1991,0,47.7176,2200,7408,3.401294498381877,24,9.466456340691831
3,2.5,2130,2.0,0,0,3,8,1840,290,2011,0,47.7329,2130,5762,2.388732394366197,4,18.781940656285762
4,3.5,3065,3.0,0,0,3,9,3065,0,2014,0,47.524,2210,8400,1.7748776508972268,1,8.390558542318253
3,1.75,1900,1.0,0,0,3,6,950,950,1980,0,47.4868,1370,10204,4.494736842105263,35,8.360295871283116
4,2.25,3070,2.0,0,0,3,9,3070,0,1978,0,47.6133,3010,9657,4.469055374592834,37,8.428316088114048
2,1.0,1220,1.0,0,0,4,7,1220,0,1953,0,47.4952,2740,6720,23.527049180327868,62,10.718026952787017
3,1.75,1710,1.0,0,0,4,7,1110,600,1944,0,47.6689,920,5000,2.9239766081871346,71,4.6792557249103295
3,2.75,2000,1.0,0,0,5,7,1250,750,1960,0,47.565,2480,17633,3.602,55,10.493931366509454
4,2.5,3190,2.0,0,0,3,10,3190,0,2005,0,47.353,3190,7255,2.4893416927899685,10,23.344915286615983
3,3.0,1910,1.5,0,0,3,9,1910,0,1900,1991,47.6572,1280,1310,2.513089005235602,24,3.582681382822514
3,2.25,1960,2.0,0,0,3,7,1750,210,2003,0,47.5419,1760,1958,1.1964285714285714,12,4.8973050194759535
3,2.5,2100,2.0,0,0,3,8,2100,0,1986,0,47.7242,2100,8187,3.7385714285714284,29,13.371169611771663
4,2.75,3130,2.0,0,0,3,9,2140,990,1993,0,47.6993,2260,9984,4.284984025559106,22,12.519659673055008
4,2.5,1960,2.0,0,0,3,7,1960,0,1998,0,47.3167,1870,5250,2.8785714285714286,17,21.123558521643808
4,1.75,1640,1.0,0,0,5,7,920,720,1921,0,47.6766,1300,4240,2.5853658536585367,94,5.14439750947643
3,2.25,2340,1.0,0,0,3,7,1210,1130,1929,0,47.6979,1970,6183,2.6423076923076922,86,6.41865882277812
4,1.5,2670,2.0,0,0,3,8,2670,0,1996,0,47.2659,2420,11900,3.755056179775281,19,24.14141151565925
4,1.75,2120,1.0,0,0,3,8,1640,480,1967,0,47.7753,2310,8787,4.616037735849057,48,11.782933680668716
4,2.25,1900,1.0,0,0,3,7,1400,500,1963,0,47.6456,1710,4994,2.6315789473684212,52,3.739470196532704
4,2.5,2100,2.0,0,0,3,8,2100,0,2006,0,47.3901,2100,4575,2.0176190476190476,9,16.663350500711125
3,3.0,2790,2.0,1,4,4,10,2370,420,1933,1989,47.5466,3140,11949,4.765232974910394,26,7.539348852342212
3,2.25,1250,3.0,0,0,3,8,1250,0,2007,0,47.6907,1250,1150,0.8264,8,5.859920509450472
3,2.5,2520,1.5,0,0,3,7,2520,0,1988,0,47.743,2020,56628,21.088492063492062,27,21.2168592211791
3,1.75,1490,1.0,0,0,4,7,1490,0,1990,0,47.3682,1880,6861,4.651006711409396,25,17.937110753764475
4,3.25,2950,2.0,0,0,3,10,2210,740,2014,0,47.5297,2790,3693,1.4105084745762713,1,13.21707573527494
3,2.5,2040,2.0,0,0,3,7,2040,0,1995,0,47.7278,1890,14040,6.897549019607843,20,19.164447354136644
6,3.0,2870,2.0,0,0,3,7,2330,540,1960,1985,47.401,2380,59677,71.94216027874565,30,18.004401488011293
3,1.0,1340,1.5,0,0,4,5,1340,0,1903,0,47.477,1240,4800,3.582089552238806,112,10.622149232240227
4,3.0,4480,2.0,0,0,3,9,4480,0,1987,0,47.7711,3140,41632,9.535044642857143,28,16.10735471032088
4,2.5,2150,2.0,0,0,3,8,2150,0,1991,0,47.3117,2410,42193,17.510232558139535,24,23.45504747490045
3,2.5,1790,2.0,0,0,3,8,1790,0,1992,0,47.4102,1790,6758,3.458659217877095,23,14.984366562742782
2,1.0,1320,1.0,0,0,3,6,940,380,1919,0,47.5693,1970,7587,7.550757575757576,96,3.057043099345963
3,2.0,2310,2.0,0,1,4,9,1560,750,1926,0,47.648,2000,6000,2.5974025974025974,89,4.119348181014435
4,2.5,2050,2.0,0,0,4,8,2050,0,1993,0,47.196,1970,8448,4.109268292682927,22,32.09151698062159
3,1.0,1180,1.0,0,0,4,7,1180,0,1963,0,47.7267,1700,7210,6.110169491525424,52,9.347682058765281
5,4.0,1680,1.0,0,0,3,8,1370,310,2008,0,47.5571,2040,8259,4.326190476190476,7,3.571326752236073
3,1.0,1200,1.0,0,0,4,7,1200,0,1969,0,47.3261,1230,9800,8.4,46,21.440486906622436
3,1.75,1600,1.0,0,0,3,7,1050,550,1977,0,47.725,1590,8100,6.425,38,11.036417905437796
3,2.0,1550,1.0,0,0,3,7,940,610,1955,0,47.6379,1880,4000,2.5806451612903225,60,3.372179616573432
5,2.25,3650,1.0,0,0,4,10,1850,1800,1976,0,47.5458,2760,13927,3.5802739726027397,39,6.30473902011964
3,2.25,1110,2.0,0,0,3,7,960,150,2008,0,47.5999,1170,1400,0.881981981981982,7,1.5617349736428794
2,1.0,1080,1.0,0,0,3,6,1080,0,1958,0,47.459,1200,9210,8.73611111111111,57,12.385191183059774
4,1.0,1590,1.5,0,0,3,6,1590,0,1944,0,47.7315,1320,7085,4.455974842767295,71,8.748422833364879
4,2.5,2590,2.0,0,0,3,10,2590,0,1993,0,47.5848,2800,9917,3.7656370656370655,22,14.334175108131292
3,3.25,1410,3.0,0,0,3,8,1410,0,2005,0,47.6981,1410,1253,0.8886524822695036,10,6.359728087016988
3,2.75,2210,2.0,0,0,3,8,2210,0,2008,0,47.6954,2230,4674,1.8099547511312217,7,15.948231804437828
3,1.0,1300,1.0,0,0,3,7,1300,0,1968,0,47.3327,1360,7848,6.372307692307692,47,18.93400081940214
4,2.5,2320,2.0,0,0,3,8,2320,0,1987,0,47.3432,2230,7614,3.1806034482758623,28,18.184763174787783
4,2.5,2690,2.0,0,0,3,8,2690,0,1993,0,47.4248,2160,8328,2.954275092936803,22,15.076900746613306
2,2.0,1070,1.0,0,0,4,7,1070,0,1980,0,47.4014,1430,8190,7.850467289719626,35,15.714857295374815
2,2.5,1760,1.0,0,0,3,8,1130,630,1988,0,47.7335,1760,4200,2.1079545454545454,27,11.90986074104886
3,2.5,2040,2.0,0,0,3,8,2040,0,2006,0,47.3537,2370,4590,1.8676470588235294,9,23.370867320039412
3,2.0,1510,1.0,0,0,4,7,910,600,1972,0,47.6804,1620,4000,1.9867549668874172,43,5.1625507149273
3,1.0,1250,1.0,0,0,5,7,1250,0,1961,0,47.3604,1250,7592,6.0736,54,19.888768638323203
2,1.75,1280,1.0,0,0,4,7,1280,0,1996,0,47.2631,2180,48351,29.19765625,19,27.87840468647053
3,1.0,1290,1.0,0,0,3,7,1150,140,1968,0,47.5655,1960,49658,36.46821705426357,47,15.866928880341243
4,2.5,2641,2.0,0,0,3,7,2641,0,1998,0,47.4043,2641,8535,3.0636122680802726,17,15.02113586250793
3,2.5,1580,2.0,0,0,3,8,1580,0,1992,0,47.3659,2110,7062,4.430379746835443,23,18.254129721789113
1,0.75,430,1.0,0,0,2,4,430,0,1912,0,47.6499,1200,7500,11.744186046511627,103,19.98905432562146
4,2.5,3050,2.0,0,0,3,9,3050,0,2007,0,47.7465,1910,8000,2.622950819672131,8,10.779780722689214
4,2.5,3220,2.0,0,0,3,9,3220,0,2003,0,47.6878,3220,4921,1.6341614906832298,12,9.73875059138028
3,2.25,1481,2.0,0,0,3,7,1481,0,2012,0,47.3457,1481,3028,1.9041188386225523,3,18.786531805289318
3,1.75,3520,1.0,0,4,4,8,1530,1990,1960,0,47.5837,2140,7800,3.508522727272727,55,2.8025140090263196
4,2.75,3660,2.0,0,0,3,10,3660,0,1990,0,47.6813,3090,53578,41.06065573770492,25,14.242790319266026
3,2.25,1350,2.0,0,0,3,7,1160,190,2007,0,47.5565,1420,1234,0.914074074074074,8,3.7249810375959
3,1.5,1660,1.0,0,0,4,7,1120,540,1976,0,47.353,1900,7500,4.819277108433735,39,19.03145988479379
4,2.5,1800,1.0,0,0,5,7,1080,720,1979,0,47.5303,1870,5365,2.816666666666667,36,5.781778123574118
2,1.0,850,1.0,0,0,4,7,850,0,1950,0,47.731,1440,5250,6.176470588235294,65,8.634358409132798
4,2.5,2630,2.0,0,0,3,9,2630,0,2006,0,47.5079,2630,7210,2.388973384030418,9,10.602302269943843
4,3.75,4100,2.0,0,0,3,9,4100,0,2014,0,47.5626,2010,32362,14.980243902439025,1,15.582934926695675
3,2.0,1480,1.0,0,2,3,7,740,740,1943,0,47.5081,1250,7300,4.45945945945946,72,7.214655307337803
3,1.75,1420,1.0,0,0,3,7,1100,320,1967,0,47.7398,1460,7402,4.42887323943662,48,9.268518970666674
2,1.0,920,1.0,0,0,4,6,920,0,1914,0,47.5484,1460,4945,4.451086956521739,101,4.726644634284473
3,3.5,3780,2.0,0,0,3,9,2430,1350,1951,0,47.6394,3780,9127,2.1944444444444446,64,3.021164784665344
2,1.0,1000,1.0,0,2,4,7,1000,0,1916,0,47.6753,1830,4959,4.956,99,4.94839639317129
5,1.5,1950,1.0,0,0,3,7,1130,820,1964,0,47.4882,1680,9526,4.615384615384615,51,8.158414655364872
3,2.5,1710,2.0,0,0,3,7,1710,0,1990,0,47.5347,1500,4920,2.8771929824561404,25,5.3490475366946155
5,2.75,2160,1.5,0,0,5,7,1530,630,1927,0,47.667,2040,4000,1.8518518518518519,88,4.657678410969228
4,3.25,4110,2.0,0,2,3,11,4110,0,1995,0,47.5493,4190,14973,3.7683698296836985,20,10.796372787618857
2,2.5,1900,2.0,0,0,3,8,1900,0,2006,0,47.7082,1900,5153,1.9421052631578948,9,16.224580531269766
4,3.25,3444,2.0,0,0,3,8,2714,730,2014,0,47.2966,2848,5182,1.5,1,21.401325846921868
5,4.0,4580,3.0,1,4,3,10,4580,0,2004,0,47.5682,2710,4443,0.9700873362445415,11,13.031516541978167
4,3.75,4090,2.0,0,0,4,11,3400,690,1926,0,47.6338,3910,11500,6.069682151589242,89,2.002545147358963
4,3.25,2360,2.0,0,0,3,8,2360,0,1990,0,47.4403,1860,8410,3.535593220338983,25,14.979172939283941
3,2.5,2420,2.0,0,0,3,9,2420,0,1997,0,47.772,2780,179467,81.9,18,18.451503426074506
3,1.0,1380,1.0,0,0,4,7,1380,0,1954,0,47.7134,1190,6075,3.9130434782608696,61,7.686766466287879
3,1.5,1480,1.0,0,0,4,7,1480,0,1967,0,47.5234,1850,17825,14.405405405405405,48,14.678404426475797
3,2.5,2130,2.0,0,0,3,8,2130,0,1989,0,47.3406,1910,12216,5.748826291079812,26,22.421309978886658
4,2.25,2510,1.0,0,0,4,7,1610,900,1972,0,47.3092,1940,8250,3.252988047808765,43,20.60290978826938
6,4.5,2810,1.0,0,0,3,8,2010,800,1958,0,47.4045,1940,8349,3.990747330960854,57,15.302341771153872
4,2.5,2410,2.0,0,0,3,7,2410,0,2000,0,47.5326,2410,4025,1.983402489626556,15,21.786134514877773
2,1.0,680,1.0,0,0,3,6,680,0,1941,0,47.469,1340,10800,11.858823529411765,74,9.611756821052317
3,2.5,2670,2.0,0,0,3,9,2670,0,2010,0,47.3686,3010,7231,4.79625468164794,5,20.808175380490155
3,1.0,1280,1.0,0,0,4,6,1280,0,1958,0,47.4491,1170,7667,5.915625,57,13.082174113590664
2,1.5,950,3.0,0,0,3,8,950,0,2006,0,47.6714,1290,1189,0.9105263157894737,9,5.07134098375861
6,2.0,2650,1.5,0,0,3,8,2650,0,1911,0,47.5543,1640,4879,1.7437735849056604,104,4.469935133392471
4,2.5,2590,2.0,0,0,3,8,2590,0,2003,0,47.7599,2500,5328,2.4687258687258686,12,11.581462179173682
4,2.5,2506,2.0,0,0,3,8,2506,0,2007,0,47.3236,2441,7220,2.8754988028731043,8,19.52448504474501
4,1.75,2630,1.0,0,2,4,8,1430,1200,1948,0,47.7158,2240,15186,4.263498098859316,67,7.735408672936422
3,1.5,1660,1.5,0,0,3,7,1660,0,1919,0,47.6368,2200,3240,1.9216867469879517,96,2.290943961970573
4,3.0,2550,2.0,0,0,3,8,1720,830,1908,2013,47.6786,1590,4505,2.0784313725490198,2,5.260563402575542
3,2.0,1770,3.0,0,0,3,8,1770,0,1999,0,47.6102,2010,3200,1.2146892655367232,16,0.8896406264795903
2,2.0,1310,2.0,0,0,3,6,1310,0,2004,0,47.3496,1310,2550,1.9465648854961832,11,22.91693867378394
2,1.0,1560,1.0,0,0,4,7,1130,430,1954,0,47.7488,1680,10125,6.490384615384615,61,9.93860315864992
3,1.75,1560,2.0,0,0,4,7,1560,0,1980,0,47.4779,1720,8073,5.083333333333333,35,11.94257885759048
3,3.0,1290,3.0,0,0,3,7,1290,0,2008,0,47.7282,1230,9000,0.862015503875969,7,8.59526472321461
5,3.25,5210,2.5,0,4,5,10,4940,270,1911,0,47.5463,2590,10250,6.86468330134357,104,5.13125822548646
3,2.5,2290,2.0,0,0,3,9,2290,0,2001,0,47.5443,2290,7984,2.2222707423580785,14,8.620109313190866
2,1.0,740,1.0,0,0,3,6,740,0,1942,0,47.5158,740,6300,8.513513513513514,73,6.574036362201939
3,1.75,2410,1.0,0,0,4,8,1860,550,1967,0,47.4494,2750,9600,3.711203319502075,48,14.106099914766629
4,2.5,2990,2.0,0,0,3,11,2990,0,1990,0,47.7123,3340,18752,5.621739130434783,25,14.141405098940671
4,1.75,1700,1.0,0,0,3,7,850,850,1955,0,47.5762,1680,10250,8.68,60,9.077393941085361
3,2.0,1270,1.5,0,0,3,7,1270,0,1916,2013,47.2086,1160,7198,5.667716535433071,2,31.668905021918967
3,2.25,2540,1.0,0,0,4,8,1320,1220,1969,0,47.41,1870,10251,3.9216535433070865,46,14.74671888338205
4,2.5,2820,2.0,0,0,3,9,2820,0,2007,0,47.3473,1880,7200,2.3638297872340424,8,22.776891436182698
3,2.0,1540,1.0,0,0,3,7,1540,0,1998,0,47.3539,2070,6250,4.058441558441558,17,22.59787730969305
4,2.0,1920,1.0,0,0,2,6,920,1000,1914,0,47.5507,1120,4822,2.511458333333333,101,4.463937935228603
5,2.0,2700,1.0,0,0,4,7,1540,1160,1962,0,47.6163,2040,7464,4.027777777777778,53,9.09463913388369
5,3.25,3960,2.0,0,0,4,9,2690,1270,1989,0,47.3984,2360,96703,81.28989898989899,26,19.348523708204524
4,3.5,3180,2.0,0,1,4,9,2060,1120,1979,0,47.7058,2850,11410,3.939622641509434,36,7.220843214268717
3,2.75,1740,1.0,0,0,3,7,1140,600,1967,0,47.3456,1550,8436,4.848275862068966,48,18.048012015973004
4,1.0,1390,1.0,0,0,3,7,1390,0,1958,0,47.3457,1230,7840,12.761870503597123,57,18.05155082760449
4,2.5,2560,2.0,0,0,3,7,2560,0,2001,0,47.6886,2800,5890,2.184765625,14,14.906583018610291
4,2.5,2891,2.0,0,0,3,9,2891,0,2014,0,47.3359,2550,8383,2.2480110688343133,1,19.001889147270326
3,2.5,2510,2.0,0,2,3,10,2510,0,2006,0,47.7051,2560,7500,1.8326693227091633,9,8.521671712646976
3,1.0,960,1.0,0,0,4,6,960,0,1963,0,47.4944,1090,5837,5.741666666666666,52,10.988087395128781
4,2.5,2110,2.0,0,0,3,9,2110,0,1999,0,47.6374,2180,9000,2.876303317535545,16,10.549669434215268
3,2.0,1370,1.0,0,0,5,7,1370,0,1964,0,47.3867,1620,9690,57.232116788321164,51,19.187466086764626
3,2.0,1540,1.0,0,0,5,6,1540,0,1954,0,47.323,1250,8316,5.4,61,20.306543865080737
4,2.5,2020,1.5,0,0,4,6,2020,0,1954,0,47.5223,1440,7200,3.5643564356435644,61,24.727762744318987
2,2.0,1370,1.0,0,0,3,8,950,420,1949,0,47.6589,1370,4680,5.781021897810219,66,4.737187921787524
2,2.5,2470,2.0,0,0,4,8,1780,690,2001,0,47.5693,1940,8840,3.5789473684210527,14,2.9345412658403145
3,1.75,1290,1.0,0,0,3,6,1170,120,1943,0,47.5309,1140,4000,3.10077519379845,72,5.301933439026847
1,1.0,570,1.0,0,0,2,5,570,0,1918,0,47.5517,1530,6000,10.526315789473685,97,4.5046032282548465
3,2.25,1730,1.0,0,0,4,8,1730,0,1985,0,47.3108,2090,8823,5.797687861271676,30,20.41633605264722
3,2.5,1330,3.0,0,0,3,8,1330,0,2014,0,47.6987,1310,5000,1.6413533834586467,1,6.572433312631101
3,1.75,2180,1.0,0,3,4,8,1090,1090,1954,0,47.5044,2180,7140,3.302752293577982,61,8.371535497766256
2,2.0,1410,1.5,0,0,5,8,1410,0,1909,1988,47.5242,1410,8931,8.71063829787234,27,19.815557231666702
3,1.5,1170,1.0,0,0,4,7,1170,0,1960,0,47.6057,1570,7700,4.230769230769231,55,9.208979348285952
2,1.0,1060,1.5,0,0,3,7,1060,0,1965,0,47.705,2240,10200,9.833018867924528,50,6.883704900768989
3,3.0,1850,2.0,0,0,3,9,1850,0,1976,0,47.6286,2390,12474,6.787027027027027,39,13.128796252277287
3,4.0,1390,2.0,0,0,3,9,1150,240,2006,0,47.671,1620,1855,1.128776978417266,9,5.359326817216254
3,1.75,1480,1.0,0,0,4,7,1480,0,1957,0,47.5076,1370,9000,6.33445945945946,58,6.993844162721722
3,1.0,1290,1.0,0,0,4,6,790,500,1929,0,47.6951,1220,5464,4.217054263565892,86,6.354181268071725
3,2.5,3080,2.0,0,0,3,10,3080,0,1990,0,47.3752,3130,13631,4.05064935064935,25,21.35648319373824
5,1.5,1730,1.0,0,0,3,7,1010,720,1962,0,47.4646,1730,9230,5.335260115606936,53,11.987670874007806
5,2.5,2080,1.0,0,0,4,7,1460,620,1975,0,47.7334,1840,7713,4.0129807692307695,40,11.656177523516394
2,2.5,1560,2.0,0,0,3,8,1080,480,2008,0,47.604,1560,2081,0.7833333333333333,7,1.182550485773647
1,1.75,750,1.0,0,0,4,4,550,200,1946,0,47.4756,2020,23958,27.118666666666666,69,14.479994203364432
3,2.5,1280,2.0,0,0,4,7,1280,0,1985,0,47.5611,1500,5040,3.9375,30,4.072340489071399
4,3.0,3540,2.0,0,0,3,8,2720,820,1988,0,47.5471,2780,10714,2.881920903954802,27,9.231131935066681
0,0.0,4810,2.0,0,0,3,12,4810,0,1990,0,47.6642,4740,35061,5.822869022869023,25,12.922640665153175
3,2.5,2490,2.0,0,0,3,8,2490,0,1993,0,47.6442,2450,21937,8.81004016064257,22,20.443833900989922
4,1.0,1960,2.0,0,0,3,7,1960,0,1907,0,47.6005,1870,4200,1.629591836734694,108,1.732106789647832
5,2.25,3260,2.0,0,0,4,8,3260,0,1982,0,47.314,2070,7962,2.444478527607362,33,20.194022776160633
6,2.25,3040,1.0,0,0,3,8,1890,1150,1951,0,47.3864,1360,8250,9.386513157894736,64,16.020867038464306
4,2.5,2650,2.0,0,0,3,10,2650,0,1990,0,47.5605,2710,8012,3.769811320754717,25,15.108744986533873
3,2.5,1580,2.0,0,0,3,7,1580,0,1998,0,47.3539,2070,4698,2.973417721518987,17,22.59787730969305
3,1.75,2020,1.0,0,0,3,8,2020,0,1956,0,47.574,2370,8604,4.810891089108911,59,6.124753849679703
3,2.0,1660,1.0,0,0,3,7,1000,660,1939,2006,47.6789,1700,4356,2.1686746987951806,9,5.099491784249393
2,2.0,1615,1.5,0,0,5,8,1615,0,1906,0,47.6886,1470,4590,2.8421052631578947,109,5.7408940478389425
4,2.0,1660,1.0,0,0,3,6,850,810,1945,0,47.5371,1110,6250,3.7048192771084336,70,5.060255429748744
3,1.5,1570,1.5,0,0,4,6,1570,0,1931,0,47.2021,1400,6450,4.10828025477707,84,32.05961350658297
4,2.5,1810,1.0,0,0,3,7,1230,580,1970,0,47.3472,1810,44866,21.9,45,20.696935411699474
5,2.75,3740,1.0,0,0,4,8,1980,1760,1978,0,47.7679,2620,7920,1.804812834224599,37,11.653301145053662
4,1.0,2300,1.0,0,0,3,6,1220,1080,1928,0,47.5671,1200,11325,4.1665217391304346,87,20.8392009940497
5,3.5,5850,2.0,0,2,4,11,4670,1180,1978,0,47.606,3240,19020,3.911965811965812,37,5.658040980763761
3,2.25,1620,1.0,0,2,4,7,1280,340,1950,0,47.5048,1620,6930,4.41358024691358,65,8.199073085552198
3,1.75,1570,1.0,0,0,4,7,1570,0,1971,0,47.4117,1900,7416,4.723566878980892,44,15.340047225219335
7,2.75,2310,1.5,0,0,3,6,2310,0,1915,0,47.6775,1340,3825,1.0389610389610389,100,5.61890003214505
4,2.25,2270,1.0,0,0,3,7,1290,980,1977,0,47.7278,1480,7280,3.436123348017621,38,10.645303380594571
3,2.5,1720,2.0,0,0,3,8,1720,0,1993,0,47.7688,2280,5845,5.831976744186046,22,12.060716188157782
3,2.5,2480,2.0,0,0,3,9,2480,0,2000,0,47.684,2480,6023,2.0713709677419354,15,9.51222570775565
2,2.5,2170,1.0,0,0,3,8,2170,0,2008,0,47.7161,2170,5890,3.999078341013825,7,16.675419546222347
3,2.0,2520,1.5,0,0,4,8,1410,1110,1906,0,47.6365,1960,5400,2.142857142857143,109,2.4907962528299086
5,2.0,2080,1.0,0,0,5,7,1740,340,1959,0,47.3424,1510,13068,7.748557692307692,56,18.33585714410453
3,1.75,2000,1.0,0,0,5,7,1400,600,1963,0,47.6616,2050,10182,5.091,52,8.274503535076006
3,2.0,1830,1.0,0,0,4,8,1830,0,1979,0,47.4445,2010,7350,3.7841530054644807,36,14.850214945112754
3,1.5,1330,1.0,0,0,4,7,1330,0,1968,0,47.7289,1370,7475,6.493233082706767,47,10.399772519881765
2,1.0,630,1.0,0,0,3,6,630,0,1943,2005,47.4973,1470,6840,9.523809523809524,10,9.143369588428849
3,2.25,2010,1.0,0,0,3,8,1330,680,1975,0,47.6912,2080,8260,2.985074626865672,40,11.713417366761528
3,3.5,1450,2.0,0,0,3,8,1200,250,2007,0,47.6475,1490,3017,0.7524137931034482,8,3.1175920428992314
4,2.5,2040,2.0,0,0,3,8,2040,0,1997,0,47.7366,2530,15389,7.9411764705882355,18,19.644394687937318
3,2.25,1450,2.0,0,0,3,8,1140,310,2006,0,47.6076,1580,3472,1.116551724137931,9,1.3164238686738468
4,2.0,2990,1.5,0,2,4,7,1960,1030,1948,0,47.7605,2500,10680,4.337792642140468,67,11.20659687376319
4,3.5,2734,2.0,0,0,5,8,2734,0,1974,0,47.3652,2270,187308,76.88405267008046,41,18.493238392790534
3,1.0,1320,1.0,0,0,3,6,880,440,1961,0,47.3278,1320,8450,6.401515151515151,54,19.234359613715466
3,2.5,4530,2.0,0,2,5,8,3220,1310,1912,0,47.4567,3100,18210,5.049227373068432,103,10.47148510801211
3,2.5,1390,3.0,0,0,3,8,1390,0,2008,0,47.6485,1350,1266,1.0151079136690648,7,2.9236828576630165
4,2.25,3130,2.0,0,0,3,9,3130,0,1986,0,47.6683,3130,54886,13.221086261980831,29,14.565689061116917
4,3.5,3650,2.0,0,0,3,10,3650,0,1996,0,47.7711,3730,56257,15.763835616438357,19,17.725245234047435
3,1.75,2210,1.0,0,0,3,8,1390,820,1958,0,47.5924,2050,16200,7.330316742081448,57,7.4026134124160095
3,2.0,2920,1.0,0,2,5,8,1460,1460,1975,0,47.6652,2920,10988,4.674657534246576,40,7.867116645297652
3,1.5,1660,2.0,0,0,3,7,1660,0,1981,0,47.2589,1660,14400,9.397590361445783,34,24.121503784614706
3,1.5,1230,1.0,0,0,3,7,1230,0,1953,0,47.7281,1400,6240,5.853658536585366,62,8.479007535142907
3,1.75,1880,1.0,0,0,3,7,1380,500,1967,0,47.634,3550,10883,7.074468085106383,48,6.284161659210434
5,2.5,2010,1.5,0,0,3,6,1510,500,1912,0,47.6522,1780,3600,1.791044776119403,103,3.5504707662541657
4,1.75,1890,1.5,0,0,3,7,1390,500,1906,0,47.6405,1890,4800,2.5396825396825395,109,2.8761635494017876
4,2.75,1800,1.0,0,0,4,8,1400,400,1965,0,47.7776,1800,8275,4.305555555555555,50,12.086400211018548
5,1.75,2080,1.0,0,0,5,7,2080,0,1963,0,47.3884,1670,213008,104.71153846153847,52,15.418534548135622
3,1.0,1370,1.0,0,0,3,7,1370,0,1948,0,47.7195,1550,6898,4.708029197080292,67,8.093563548243559
2,1.0,1780,1.0,0,3,4,9,1780,0,1954,0,47.2712,1780,26723,45.51741573033708,61,23.355747437870253
2,1.0,1120,1.0,0,0,4,7,1120,0,1939,0,47.7405,1170,7440,6.642857142857143,76,9.288030097454035
3,2.25,1400,2.0,0,0,3,9,1400,0,2005,0,47.695,1500,2743,1.7292857142857143,10,9.777912537744422
3,1.75,1628,1.0,0,0,3,7,1628,0,1996,0,47.2558,1490,216344,175.89373464373463,19,26.133780753761673
4,4.5,6380,2.0,0,0,3,12,6380,0,2006,0,47.5592,3040,7113,13.905015673981191,9,15.173602375027142
3,1.75,2410,1.0,0,0,4,8,1410,1000,1981,0,47.7429,2410,49207,21.478423236514523,34,15.9738807300952
3,3.25,1530,3.0,0,0,3,8,1530,0,2006,0,47.6706,1530,1611,1.05359477124183,9,4.938446616461547
5,3.5,4060,2.0,0,0,3,9,2960,1100,2001,0,47.757,1730,11711,2.046551724137931,14,11.494699195758571
3,1.0,1370,1.0,0,0,3,7,1070,300,1939,0,47.6421,2410,4200,3.832116788321168,76,2.588977332504297
3,1.5,1200,1.0,0,0,3,6,1200,0,1979,0,47.5122,1440,2500,4.166666666666667,36,6.597569896065776
4,2.75,3100,2.0,0,0,3,10,3100,0,1999,0,47.6858,3140,9028,3.304838709677419,16,11.860985120008545
4,1.75,1700,1.0,0,0,4,8,1700,0,1975,0,47.651,2430,8342,4.588235294117647,40,10.422330135859513
3,2.0,2410,2.0,0,0,3,9,1840,570,1985,0,47.5632,2930,10900,5.518672199170124,30,9.103357039175187
4,2.5,2870,2.0,0,0,3,8,2870,0,2004,0,47.539,2770,6658,2.3609756097560974,11,21.731615073203514
2,1.5,2060,1.0,0,0,3,6,1190,870,1924,0,47.515,1430,8781,5.281553398058253,91,6.453842086361479
