sqft_living,grade,bathrooms,distance_to_center,property_age,bedrooms,view,lat,floors,waterfront
1770,7,2.5,22.097875339460614,12,4,0,47.3483,2.0,0
3400,8,3.25,13.807949683054002,35,4,0,47.7293,1.0,0
690,6,1.0,3.814345854235725,66,2,0,47.5621,1.0,0
2600,8,3.5,6.666807475606822,46,3,0,47.582,2.0,0
1850,7,3.0,12.058204304861034,34,3,0,47.7717,1.0,0
1130,8,2.25,5.471446722087618,11,3,0,47.6799,2.0,0
3610,11,3.75,6.883226872453066,21,4,0,47.6992,3.0,0
1400,7,1.5,19.171798653165656,40,4,0,47.3314,2.0,0
2870,9,2.5,12.452985238990125,7,3,0,47.4471,2.0,0
2590,9,2.5,9.425059209523456,27,3,0,47.659,2.0,0
1750,7,1.0,5.1477605117348215,86,3,0,47.6792,2.0,0
2400,7,2.75,10.060339144500196,23,5,0,47.4683,1.0,0
2320,7,1.75,3.4890153749207,59,4,0,47.6397,1.0,0
1790,8,2.5,19.28474635364783,6,3,0,47.7344,2.0,0
1400,8,1.75,3.507847491206923,9,3,0,47.6508,1.0,0
2020,8,2.5,14.555834977902057,37,5,0,47.4432,1.0,0
990,6,1.0,7.344057788729531,68,3,0,47.7125,1.0,0
1330,7,1.75,10.481218908060173,40,3,0,47.7322,1.0,0
3520,8,3.0,18.039151378785938,30,5,0,47.4658,2.0,0
3110,9,2.5,12.517839170086804,18,4,0,47.4898,2.0,0
5150,10,3.5,11.382885103502037,8,5,2,47.6249,2.0,0
1340,8,2.0,16.411515918473555,8,2,0,47.7182,1.0,0
2080,8,4.0,3.8543313592053075,18,3,4,47.6598,3.0,0
1130,6,2.0,17.30831033185888,19,3,0,47.635,2.0,0
2240,9,2.5,8.416045158193734,23,3,0,47.6483,1.0,0
1680,8,1.75,12.248113465882119,26,3,0,47.4501,1.0,0
1370,8,3.5,3.9251875740472855,9,3,0,47.5638,2.0,0
2420,7,2.5,19.014249122272478,8,2,0,47.5262,2.0,0
3930,10,3.25,6.593074666849737,9,4,0,47.6259,2.0,0
1960,8,2.25,12.987911790700622,31,3,0,47.6481,2.0,0
1160,6,1.0,22.033938189210158,46,3,0,47.3634,1.0,0
690,7,1.5,6.162808694450068,10,2,0,47.6951,2.0,0
3630,11,2.5,12.01050180405548,16,3,0,47.6544,2.0,0
3750,10,2.5,5.692207698730377,90,5,4,47.5379,2.0,1
1350,7,1.0,5.625669576043792,66,2,0,47.5315,1.0,0
1000,7,1.0,7.877561164693055,64,3,0,47.6745,1.0,0
1890,9,3.0,13.076493455232482,36,4,0,47.7112,1.0,0
2960,9,3.0,8.358793930767881,11,5,0,47.6689,2.0,0
2870,9,2.5,8.1463082397809,1,5,0,47.5463,2.0,0
2030,7,2.5,18.63091771945371,12,3,0,47.3747,2.0,0
1610,7,2.25,19.768760758529307,25,3,0,47.3713,2.0,0
1960,8,2.25,13.863847436501587,31,4,0,47.6276,2.0,0
1830,8,2.25,13.554158049031283,26,3,0,47.4786,2.0,0
820,6,1.0,20.164566317754154,38,3,0,47.363,1.0,0
3550,9,2.5,15.624559205059755,24,4,0,47.7503,2.0,0
1560,7,2.25,20.603916923408786,52,3,0,47.3191,1.0,0
2420,8,2.5,19.362647523099852,58,3,0,47.3264,1.0,0
1970,8,1.5,1.9990934165483383,86,3,0,47.6163,1.5,0
1920,8,2.25,9.933057870927437,38,3,2,47.5578,1.0,0
2130,9,2.75,3.3980455429868837,5,3,0,47.5661,2.0,0
1450,7,1.5,10.68535368909377,47,3,0,47.7212,1.0,0
1610,7,2.25,16.622180758024243,47,3,0,47.3683,1.0,0
2010,9,2.5,2.4964204408589605,60,3,0,47.6402,1.0,0
1900,9,3.25,1.6583264090949996,1,4,0,47.5869,2.0,0
720,7,1.0,5.987238388588253,104,1,0,47.6928,1.0,0
2160,8,2.5,6.124032210047061,63,4,0,47.6948,1.0,0
1770,7,1.75,11.41784429140542,56,5,0,47.5025,1.0,0
3362,8,2.5,24.008170847380352,11,4,0,47.2592,2.0,0
2730,7,2.5,11.35692403295337,57,5,0,47.7646,1.0,0
1350,7,2.0,21.605064261507916,29,3,0,47.3614,1.0,0
1700,7,2.0,9.249380566188913,54,3,0,47.74,1.0,0
1320,7,1.75,16.013432988328606,19,3,0,47.3902,1.0,0
1930,8,1.75,16.457168856803197,9,2,0,47.7196,1.0,0
1730,7,1.0,16.731066709306845,54,3,0,47.3644,1.0,0
2154,9,2.5,14.054145319034069,3,4,0,47.4557,2.0,0
1550,8,2.25,4.897641881078653,8,2,0,47.5396,2.0,0
1400,7,1.0,4.249001291481723,115,3,0,47.6677,1.5,0
1250,7,1.75,5.93618911139644,73,3,0,47.69,1.5,0
1440,6,2.0,10.328181799629496,8,3,0,47.4947,1.0,0
3230,9,2.5,15.953964658157625,9,4,0,47.6544,2.0,0
1360,7,1.5,4.143845250565137,70,3,0,47.6471,2.0,0
1910,7,1.75,6.282870662974136,63,3,0,47.5995,1.0,0
2660,10,2.5,10.576426989726952,21,4,0,47.5529,2.0,0
1820,8,2.5,13.052197363774646,30,3,0,47.7155,2.0,0
1390,7,1.75,24.38336163404679,28,3,0,47.2766,1.0,0
1610,7,2.5,18.221681064493286,21,3,0,47.3658,2.0,0
2060,8,1.75,11.212840485084799,68,4,0,47.4444,1.0,0
1340,6,2.0,9.367864244126414,84,3,0,47.4727,1.0,0
1350,6,2.0,10.412149792548709,71,3,0,47.4919,1.0,0
1490,7,2.25,11.632144100514727,6,3,0,47.7607,2.0,0
1000,5,1.0,21.921105751561722,101,2,0,47.297,1.0,0
3020,9,2.5,3.0904738703828403,94,4,0,47.6467,1.5,0
1270,7,1.75,7.667964927624143,48,3,0,47.6046,1.0,0
2400,9,2.5,8.760072715177989,14,3,0,47.6734,2.0,0
1040,7,1.0,9.276748211716816,46,3,0,47.7137,1.0,0
670,6,1.0,6.525661159272477,73,2,0,47.5161,1.0,0
1520,7,1.75,14.293322337248691,55,4,0,47.5265,1.0,0
1200,8,1.5,2.96511574264289,7,2,0,47.6491,3.0,0
5100,10,3.75,13.670810348339673,14,7,0,47.595,2.0,0
1060,6,1.0,6.285906191346904,98,2,0,47.6931,1.0,0
2242,8,2.5,10.706143493253062,20,4,0,47.7443,2.0,0
1340,7,1.5,13.752620219672655,47,3,0,47.475,1.0,0
1520,7,1.75,12.571732757867677,48,3,0,47.473,1.0,0
1740,7,1.5,8.920157427066709,53,4,0,47.4787,1.0,0
1480,7,1.0,9.200622649063495,59,3,0,47.5942,1.0,0
1160,7,1.0,14.101257346350955,32,3,0,47.6339,1.0,0
2220,9,2.25,16.014466507898547,26,4,0,47.5839,2.0,0
3230,9,2.5,9.760972964414776,11,4,0,47.6874,2.0,0
1700,5,2.0,21.583533982250206,88,2,0,47.3025,1.0,0
2620,9,3.5,10.255568544046733,38,3,4,47.5845,2.0,0
1400,6,1.0,7.607755414725293,71,3,0,47.7124,1.5,0
2610,8,2.5,22.69456347594024,10,4,0,47.3441,2.0,0
1490,8,1.5,11.353765342663024,56,3,0,47.7623,1.0,0
1720,7,1.75,4.138204605389956,90,3,0,47.666,1.5,0
1270,8,1.75,3.3565761232982236,3,2,0,47.5646,2.0,0
1390,7,1.75,19.717902211116776,53,3,0,47.3208,1.0,0
1630,7,2.25,16.073711010621167,10,3,0,47.5485,2.0,0
1230,7,1.0,20.224564290494385,48,3,0,47.3256,1.0,0
5510,13,4.25,8.706801321553417,18,3,4,47.7296,2.0,0
630,6,1.0,5.1182242932853494,85,2,0,47.5329,1.0,0
1470,7,1.75,9.972488936752539,28,3,0,47.7315,1.0,0
1660,7,1.75,1.96995571255284,1,3,0,47.6296,2.0,0
1220,6,1.0,19.375183684396116,63,3,0,47.3261,1.0,0
2170,9,2.5,16.265848499676657,12,3,0,47.5453,2.0,0
960,6,1.0,1.5831798649134206,111,2,0,47.6013,1.0,0
1540,7,1.0,14.93131467512483,44,4,0,47.4278,1.0,0
2830,9,2.75,16.210123405478452,17,4,0,47.5903,2.0,0
2360,6,2.0,5.902161005628859,90,4,0,47.5261,1.0,0
2610,10,3.25,13.019588475835327,7,4,0,47.5322,2.0,0
2490,9,2.5,17.682224347455445,19,4,2,47.3831,2.0,0
1940,9,2.5,4.772475846816909,15,3,0,47.659,2.0,0
930,7,1.0,11.411406313474183,34,2,0,47.7242,1.0,0
1020,7,1.75,5.5174758854411925,78,1,0,47.6724,1.0,0
1650,7,1.75,12.882817259069997,38,4,0,47.7721,1.0,0
2730,9,2.5,4.410480981976123,7,4,0,47.549,2.0,0
2240,9,2.25,6.382544294967183,45,4,0,47.5489,2.0,0
3430,10,2.5,7.592203967287402,31,4,0,47.6484,2.0,0
2160,7,1.0,10.843658253575809,47,3,0,47.7277,1.5,0
930,5,1.0,10.03136870693386,83,2,0,47.4611,1.0,0
1180,7,1.5,11.987722526585127,55,3,0,47.4327,1.0,0
4660,10,3.5,2.85059492819207,106,3,4,47.6465,2.0,0
2710,10,4.0,2.46368921144504,7,5,0,47.6346,3.0,0
1190,7,1.5,8.133481255126595,59,3,0,47.4887,1.0,0
4890,9,3.5,10.547461033985876,1,5,0,47.7338,2.0,0
1740,8,2.25,9.803161636895096,46,3,0,47.5138,1.0,0
2710,10,2.5,5.7589452198169155,56,3,0,47.6718,1.0,0
1700,7,2.0,17.388385200060338,25,4,0,47.3748,2.0,0
1890,7,2.25,8.708339749500619,28,3,0,47.73,1.0,0
1870,7,2.5,11.176459712976545,11,3,0,47.4899,2.0,0
2520,9,2.5,16.32691356368485,11,4,0,47.5524,2.0,0
1410,7,1.75,5.695044253469925,65,3,0,47.6808,1.0,0
2190,7,1.75,9.588259862523227,52,5,2,47.4887,1.0,0
1720,7,2.0,6.012148295999098,35,4,0,47.6929,2.0,0
2260,8,3.0,1.175731590848489,13,3,0,47.6111,2.0,0
1540,7,1.75,5.57879310539505,71,3,0,47.6782,1.0,0
1650,8,2.25,3.430671995840131,1,3,0,47.6536,3.0,0
1440,7,1.75,10.010609703691316,58,3,0,47.6008,1.0,0
2420,8,2.25,18.06004446898806,38,4,0,47.4663,2.0,0
2890,10,2.25,8.437763515947774,31,4,4,47.5169,3.0,1
2050,8,1.75,13.777944789449258,31,3,0,47.6212,1.0,0
2770,8,2.5,8.295368286701475,15,3,3,47.5253,2.0,0
720,6,1.0,4.313023562906747,75,2,0,47.551,1.0,0
2800,9,2.5,2.232754699678913,25,4,0,47.6215,2.0,0
1380,7,2.0,13.743655239516478,27,2,0,47.7732,1.0,0
3080,7,2.0,1.7002501730518869,115,6,0,47.6031,2.0,0
1000,6,1.0,6.563885852940561,75,3,0,47.5118,1.0,0
1930,8,2.0,11.370411391021072,51,3,0,47.7657,1.0,0
1540,6,1.0,8.470833490704202,47,3,0,47.6698,1.0,0
1330,7,2.0,22.37184937155752,26,3,0,47.3128,1.0,0
1480,8,2.25,5.876712772163552,7,3,0,47.691,3.0,0
2240,8,2.25,13.231384571918351,37,4,0,47.7746,2.0,0
2100,6,2.5,10.01986328656697,101,4,0,47.4787,1.5,0
790,6,1.0,7.957849677252721,73,1,0,47.4919,1.0,0
3040,10,2.75,8.78694737214414,28,3,0,47.7108,2.0,0
4500,13,2.5,10.448048770308995,27,4,0,47.5477,1.0,0
2092,7,1.75,27.487659575388054,34,3,0,47.2664,1.0,0
2870,9,2.5,15.024677465480515,29,4,0,47.5632,2.0,0
2790,9,2.5,9.068608840128942,28,4,0,47.5483,2.0,0
1350,7,1.75,6.294200639497964,16,3,0,47.6965,3.0,0
2720,7,2.75,24.370961156682323,47,5,4,47.2838,1.0,0
3210,9,3.5,6.58229632821733,1,4,0,47.5203,3.0,0
1680,7,1.0,13.361637703909745,46,2,0,47.7618,1.0,0
2790,9,2.5,15.994705967560117,28,4,0,47.7674,2.0,0
2710,7,1.0,11.124995638753202,65,3,3,47.4462,2.0,0
2180,8,2.5,26.24589621681518,18,4,2,47.4817,2.0,0
3202,9,2.5,19.661682819370508,1,4,0,47.3412,2.0,0
1170,6,1.0,8.658497008750624,56,4,0,47.7281,1.5,0
2350,8,1.75,11.831617804534384,36,4,0,47.5634,1.0,0
1410,7,1.5,10.899367102307858,62,3,0,47.7635,1.0,0
2547,9,2.5,24.830707231861403,1,4,0,47.2592,2.0,0
2200,7,3.0,15.444507655753528,44,5,0,47.7726,1.0,0
3130,9,2.5,11.219308182988755,7,4,0,47.4997,2.0,0
2740,9,2.5,5.0238606227606315,3,4,0,47.674,2.0,0
950,6,1.0,5.978605931091017,91,2,0,47.5219,1.0,0
1400,6,1.0,8.747209130982563,71,3,0,47.4798,1.0,0
1840,8,1.5,7.677712341832562,54,3,0,47.7145,2.0,0
2350,7,2.5,5.303885716313658,16,4,0,47.5305,2.5,0
2300,8,2.25,9.471842575421938,36,3,0,47.7091,1.0,0
1560,7,2.25,18.753768111213212,36,3,0,47.3393,2.0,0
1240,7,1.75,17.206561911212,37,3,0,47.6522,1.0,0
1950,7,1.75,12.794578820925128,53,3,0,47.7685,1.0,0
920,7,1.0,4.4690286194436135,63,2,0,47.5569,1.0,0
1420,7,2.0,9.160145349410794,12,3,0,47.7364,2.0,0
2460,8,2.25,17.816023624474894,38,4,0,47.3762,1.0,0
1810,8,2.0,32.35709658915517,24,3,2,47.1913,1.0,0
3070,10,3.25,6.4171089958215175,10,4,0,47.5862,2.0,0
1410,7,1.75,4.409495423215268,88,3,0,47.6695,1.5,0
2380,7,3.5,3.8453006843678996,20,4,0,47.5536,2.0,0
2400,8,1.75,9.906830547567695,58,4,0,47.6339,1.0,0
1260,7,1.0,21.892614502606314,61,3,0,47.2979,1.0,0
2560,8,2.5,8.441274900638414,10,4,1,47.5222,2.0,0
1510,8,1.5,8.432308037560182,30,2,0,47.6214,2.0,0
1020,6,1.0,5.7306890543506634,89,3,0,47.5328,1.5,0
2810,9,2.75,12.300530824640173,4,4,0,47.7081,2.0,0
1120,7,1.75,10.43002950495194,26,3,0,47.7372,1.0,0
2470,7,2.25,14.031872506462276,41,4,0,47.4371,1.0,0
4420,11,4.0,14.293449542895123,2,4,0,47.5914,2.0,0
1330,7,1.5,3.579452071006657,100,4,2,47.5681,1.5,0
2880,10,2.5,16.82827822689643,19,4,0,47.5879,2.0,0
1540,8,1.5,1.6330867381951932,108,3,0,47.6138,2.0,0
1430,7,1.75,15.90677977169524,34,3,0,47.3993,1.0,0
2240,7,2.75,9.437512617818083,69,4,0,47.7427,2.0,0
980,6,1.0,4.51635043485243,112,3,0,47.5525,1.5,0
3880,7,3.0,11.340663696724466,11,5,0,47.4806,2.0,0
1300,7,2.75,19.474553888274464,32,4,0,47.3683,1.0,0
1100,7,1.75,21.465366717673295,47,3,0,47.3124,1.0,0
1480,7,1.0,10.845843510035822,62,4,0,47.7629,1.0,0
1320,8,3.25,3.8806978463746757,7,3,0,47.6506,2.0,0
3340,10,2.5,22.294425947470987,16,4,2,47.535,2.0,0
1910,8,2.5,15.251388933819461,26,3,0,47.5752,2.0,0
3870,9,2.5,10.305775336987564,18,3,3,47.5966,2.0,0
1820,9,2.5,10.25876877615897,10,3,0,47.7355,2.0,0
4520,9,4.5,14.79588634844497,7,6,0,47.407,2.0,0
1080,7,1.0,11.857955967278881,60,3,0,47.777,1.0,0
1480,7,1.75,32.339793245955406,35,3,0,47.1967,1.0,0
1240,7,2.25,13.151400457968698,6,2,0,47.5321,2.0,0
2350,8,2.25,10.067200181691353,38,3,0,47.7433,1.0,0
1810,7,2.5,8.01817507325086,55,3,0,47.6885,1.0,0
3390,8,2.5,10.8871943766782,1,4,0,47.4536,2.0,0
1020,7,1.0,14.851518839612337,34,3,0,47.4292,1.0,0
1940,8,2.5,12.546474048382215,14,3,0,47.7511,2.0,0
1170,6,1.0,7.1090406373705255,67,2,0,47.5033,1.0,0
2320,8,2.5,12.46786035770301,11,4,0,47.7727,2.0,0
1460,7,1.5,7.346576803122959,44,3,0,47.7112,1.0,0
3010,9,2.75,8.017276383067848,35,4,3,47.7005,2.0,0
2490,9,2.0,6.122311582767982,47,4,0,47.5639,2.0,0
1370,7,1.75,15.512363406596105,35,3,0,47.4096,1.0,0
1690,7,2.5,14.730228608588313,12,3,0,47.6834,2.0,0
980,8,2.5,5.979714559903726,7,2,0,47.6844,3.0,0
2250,7,1.75,10.435532860798599,49,5,0,47.7217,1.0,0
1360,7,2.5,12.182405890371315,28,3,0,47.6827,2.0,0
1190,8,2.5,5.289617472306369,7,3,0,47.6762,3.0,0
840,6,1.0,19.21904940571124,56,3,0,47.3281,1.0,0
860,7,1.0,4.9228316762776805,97,2,0,47.5361,1.0,0
1500,9,2.5,3.3521419268956323,1,3,0,47.6451,2.0,0
1410,7,1.0,11.03072985601308,55,3,0,47.5031,1.0,0
1920,8,1.75,13.157181721118688,35,3,0,47.7606,1.0,0
1010,7,1.0,26.68687406166661,90,2,0,47.4965,1.0,0
3680,10,3.25,4.14647014527698,88,5,0,47.6548,1.5,0
2010,8,2.5,14.915977267249454,28,3,0,47.568,2.0,0
1630,7,2.5,16.131089761323757,37,3,0,47.3876,1.0,0
1430,8,2.5,4.421492929690949,7,2,0,47.6683,3.0,0
2600,7,2.5,18.712864173775202,54,4,0,47.336,1.5,0
1320,7,2.0,20.523472147854438,29,3,0,47.3096,1.0,0
1170,7,1.0,7.801283202547689,67,3,0,47.4941,1.0,0
1240,8,1.5,7.073154157552912,6,3,0,47.7073,2.0,0
1570,8,2.0,5.979254407159434,88,3,0,47.68,1.5,0
2190,8,2.5,21.716774860452027,12,4,0,47.2923,2.0,0
2610,8,2.5,7.914909344961035,40,4,0,47.5618,1.0,0
2610,9,2.5,9.986213786113721,18,3,0,47.6654,2.0,0
5310,12,5.0,10.916999706217636,23,4,4,47.5515,1.0,0
1370,6,1.0,8.537599028118748,66,3,0,47.7263,1.5,0
2010,7,1.75,2.628872830378076,113,4,0,47.6337,1.5,0
2890,8,2.25,7.507129824562572,26,3,4,47.5027,2.0,0
1440,7,2.5,14.865462283558948,12,3,0,47.6818,2.0,0
770,6,1.0,10.268141144364888,62,2,0,47.7547,1.0,0
1480,6,1.0,4.517465707656577,90,3,0,47.5498,1.5,0
1050,7,1.5,20.549110586700174,19,2,0,47.3848,2.0,0
3350,10,2.5,10.066078559840847,20,4,2,47.5507,1.0,0
2550,8,2.5,20.402525653493147,30,3,0,47.311,2.0,0
2090,9,2.5,10.582072554718385,32,3,2,47.5651,2.0,0
2300,8,2.5,16.654574589532885,14,4,0,47.3813,2.0,0
1600,7,2.5,16.83638319373361,22,3,0,47.3904,2.0,0
1670,8,2.5,16.707984630616853,13,3,0,47.3925,2.0,0
1030,7,1.0,6.173862192358013,73,2,0,47.6875,1.0,0
3440,9,3.25,4.699541462272339,10,3,0,47.6644,2.0,0
920,7,1.0,15.967474450891947,52,3,0,47.3771,1.0,0
4230,10,3.25,12.35705809002346,19,5,0,47.5503,2.0,0
5700,10,2.75,8.6518706197032,38,6,4,47.5601,1.0,0
1660,7,1.0,5.8206905434031455,100,4,0,47.6755,1.5,0
1230,7,2.0,10.343833610224932,26,3,0,47.7548,1.0,0
2340,9,2.5,15.239308874225356,28,4,0,47.5679,2.0,0
1370,8,2.5,6.875815901782558,6,2,0,47.7055,2.0,0
2330,7,2.5,20.734724238322233,2,4,0,47.359,2.0,0
2400,8,2.75,10.378755578759744,57,4,2,47.5861,1.0,0
1150,8,1.0,5.4145002729557214,0,3,0,47.6805,1.0,0
2860,8,1.75,19.430504392601982,12,2,4,47.3276,1.0,1
1550,7,1.75,7.0218194528521325,66,3,0,47.7071,1.0,0
1310,7,2.5,3.8890906555386726,8,3,0,47.5622,2.0,0
940,6,1.0,4.372624424020593,60,2,0,47.5756,1.0,0
1280,7,1.5,1.7295414914615008,8,2,0,47.5872,2.0,0
1530,7,2.25,6.815032592193229,8,3,0,47.7034,2.0,0
1010,7,1.5,13.596009311074532,53,3,0,47.4097,1.0,0
1370,8,3.5,3.526064382143788,15,3,0,47.6511,2.0,0
1810,8,2.5,21.1047973090887,22,3,0,47.3724,2.0,0
1480,7,1.5,8.620305504542198,8,3,0,47.728,3.0,0
1500,7,2.0,13.609168220372176,48,3,0,47.4484,1.0,0
1200,8,1.5,1.6480972117835757,0,2,0,47.6001,2.0,0
2311,9,2.5,20.81323956894646,1,4,0,47.3276,2.0,0
1210,5,1.0,11.117112886295669,67,2,0,47.5044,1.0,0
4210,11,3.5,5.101168338580109,14,4,0,47.6206,2.0,0
1930,7,2.5,21.590563887367775,21,4,0,47.3644,2.0,0
1200,7,1.0,9.255913548637348,53,3,0,47.6075,1.0,0
2340,9,1.75,2.7562082837926307,27,3,2,47.6451,2.0,0
1500,7,2.0,12.192894047889624,34,3,0,47.5584,1.0,0
1910,7,1.75,3.7519411567528715,62,4,0,47.5693,1.0,0
3500,10,3.25,9.508388478784031,28,4,0,47.5902,2.0,0
1750,8,2.25,5.324867737232044,14,3,0,47.6722,3.0,0
1430,7,1.5,21.726691546627155,35,3,0,47.2927,1.0,0
3300,8,2.5,10.25890194050578,35,6,0,47.5116,1.0,0
2320,8,1.75,4.0440714093583345,69,2,0,47.6398,1.0,0
1760,9,2.25,1.3150673104978938,1,3,0,47.6073,3.0,0
1860,8,1.5,31.793054700775375,95,4,0,47.2077,1.5,0
1140,6,1.0,6.916483918388402,104,3,0,47.5122,1.5,0
2430,8,3.0,22.81892935215067,13,4,0,47.356,2.0,0
1260,7,1.75,17.611021171886655,52,3,0,47.3713,1.0,0
1630,7,1.75,9.319986721027528,57,3,0,47.68,1.0,0
4930,12,4.0,17.20373828884559,11,4,3,47.5874,2.0,0
3190,8,3.25,8.69620527236079,24,4,4,47.5033,2.0,1
3820,10,3.5,6.231467781709531,25,4,0,47.6005,2.0,0
1230,7,2.25,13.143315038981484,7,2,0,47.5324,2.0,0
1811,8,2.5,12.440472116048781,8,4,0,47.454,2.0,0
2700,9,2.5,16.195204432020287,11,4,0,47.5521,2.0,0
1410,7,1.0,8.956102775385636,46,3,0,47.534,1.0,0
1790,7,1.75,14.739409761966089,41,3,0,47.732,1.0,0
1590,6,1.75,18.18363373590686,89,3,0,47.4238,1.5,0
710,7,1.0,2.4292343013533486,72,2,0,47.6413,2.0,0
2910,9,2.5,8.53815876060497,10,4,0,47.6659,2.0,0
1100,6,1.0,19.152085448719248,54,3,0,47.329,1.0,0
3500,10,2.5,11.759141198386484,20,4,2,47.5533,2.0,0
1320,7,1.0,17.41656579352841,49,2,0,47.4741,1.0,0
1430,7,1.5,11.651104894255177,60,2,0,47.441,1.0,0
3040,8,2.75,7.0086251804416415,49,4,4,47.5188,2.0,1
2040,7,2.0,8.146599457305511,56,4,2,47.6891,1.0,0
1494,8,3.5,5.291713082943746,4,3,0,47.6826,3.0,0
1020,7,1.0,2.1274843639187346,88,1,0,47.6361,1.0,0
1460,6,1.0,20.6170762720634,53,3,0,47.3086,1.0,0
1540,7,2.25,6.219498926893736,61,3,0,47.6942,1.0,0
1120,7,1.0,6.239737623360969,69,2,0,47.6924,1.0,0
2480,9,2.25,13.195389168057948,37,5,0,47.631,2.0,0
1670,7,2.0,32.98922825112553,1,3,0,47.1948,1.0,0
2220,8,2.25,8.543019260412233,54,4,0,47.5491,1.0,0
1340,7,2.0,9.42527697452652,71,3,0,47.6786,1.0,0
780,7,1.0,1.9784672425669485,6,2,0,47.5924,2.0,0
1600,7,2.0,14.865684478259947,48,3,0,47.5821,1.0,0
2360,10,2.5,14.848078178097976,28,3,0,47.5596,2.0,0
4280,11,2.5,10.263612770681648,16,4,0,47.5588,2.0,0
1180,7,1.0,3.761226006446606,105,2,0,47.6531,1.0,0
3700,8,1.75,7.581057287176809,58,5,0,47.5086,1.0,0
1470,6,1.75,10.109378351203912,66,3,0,47.7524,1.0,0
1940,7,2.25,12.70692296214838,55,4,0,47.4253,1.0,0
1550,6,2.0,13.65109868801081,57,3,0,47.4873,1.0,0
1250,7,1.0,14.432577104772578,45,3,0,47.7502,1.0,0
1750,7,2.5,1.0008689210938753,1,3,0,47.6037,2.5,0
2507,8,2.5,22.263293968944822,9,3,0,47.2867,2.0,0
2550,9,2.5,16.096575522120897,23,4,0,47.5695,2.0,0
3290,8,3.5,5.057466011368325,11,4,0,47.6788,1.5,0
1560,7,1.0,4.298584008759305,88,3,0,47.5554,1.5,0
1080,7,1.0,5.332730771953071,93,2,0,47.6715,1.0,0
2450,8,2.5,13.799944113847348,8,5,0,47.7724,2.0,0
2075,8,2.5,30.823424350374264,13,3,0,47.4848,2.0,0
2150,8,1.75,10.704209507760327,49,3,0,47.7591,1.0,0
1430,7,1.75,4.297053419017436,37,3,0,47.5472,1.0,0
760,6,1.0,4.839249183828923,95,2,0,47.5469,1.0,0
1140,7,1.5,28.384590064093135,30,3,0,47.4752,1.0,0
1528,7,2.5,17.223332738664602,4,3,0,47.3774,2.0,0
2740,7,2.5,14.640664446565467,25,5,0,47.4199,2.0,0
1981,8,2.5,20.896642802978487,2,4,0,47.3252,2.0,0
2330,8,2.25,9.52832975877412,42,4,0,47.562,1.0,0
1850,8,2.5,10.474693217005198,37,4,0,47.6535,1.0,0
2510,8,2.5,11.680617863364377,5,4,0,47.4927,2.0,0
1810,7,2.25,17.928308106754464,23,3,0,47.3476,2.0,0
2100,7,3.5,7.468046501585591,16,5,0,47.5108,2.0,0
1430,7,2.5,32.64474637394482,23,3,0,47.1943,1.0,0
2170,8,2.5,12.396612979220675,12,3,0,47.4833,2.0,0
2770,9,2.5,16.78484227932808,11,4,0,47.5997,2.0,0
2240,7,2.25,5.910522625104371,56,5,0,47.5305,1.0,0
1570,8,2.25,14.319412284181482,31,3,0,47.6324,2.0,0
720,6,1.0,6.3019858883405835,64,2,0,47.5195,1.0,0
1400,7,1.0,9.811051961985957,93,2,0,47.4866,1.0,0
1830,7,2.0,9.52566523812747,52,4,0,47.695,1.0,0
4270,11,3.0,17.476345147856165,24,4,0,47.7711,2.0,0
1600,8,2.5,6.489111405222201,10,3,0,47.6903,3.0,0
1850,7,2.5,15.907223055920271,26,4,0,47.4031,2.0,0
1940,7,1.5,9.719426747506416,53,4,0,47.6892,1.0,0
1550,7,2.5,9.009496817576153,16,3,0,47.6973,2.0,0
1210,7,1.75,8.380674199303389,33,2,0,47.7078,1.0,0
1870,8,2.0,11.82902153047093,49,4,0,47.4619,1.0,0
2440,8,2.75,18.033173681005017,28,3,0,47.5453,2.0,0
1910,9,2.5,16.214762139770986,9,3,0,47.5482,2.0,0
1100,6,1.5,9.786388319237785,55,4,0,47.7,1.0,0
3160,8,2.75,4.649651057655621,82,4,0,47.6513,1.5,0
1320,7,1.75,21.29344150767626,47,2,0,47.3634,1.0,0
3910,9,3.25,22.555875559139515,9,4,0,47.5389,2.0,0
1320,7,2.0,6.527099134558272,20,3,0,47.6959,3.0,0
2680,8,2.0,20.051102454346236,50,4,0,47.3182,1.0,0
2120,8,3.0,9.035192414431563,51,4,0,47.6214,2.0,0
2790,8,2.75,27.50936489372879,1,4,0,47.4827,2.0,0
1000,5,1.0,22.54333034183857,102,2,0,47.2841,1.0,0
1560,7,2.25,22.126466571759828,25,3,0,47.2862,2.0,0
10040,11,4.5,6.2910800265440505,14,5,2,47.65,2.0,1
4010,11,3.5,11.769972935337098,9,4,1,47.5528,2.0,0
4170,9,3.5,13.968501999281576,8,4,0,47.7726,2.0,0
3400,10,2.5,11.094670556225074,9,4,0,47.5066,2.0,0
4290,9,3.0,6.971860164488119,8,5,3,47.5473,1.0,0
1450,7,2.25,22.512631357048946,52,3,0,47.2811,1.0,0
3010,9,2.25,19.874016595393137,27,4,0,47.3326,2.0,0
2000,8,2.25,5.545995612073986,14,4,0,47.6852,2.0,0
3080,9,3.25,7.783780130701014,47,5,2,47.6651,1.0,0
4260,11,3.0,16.411703722576977,19,4,0,47.5874,2.0,0
1690,7,2.0,31.27627707881433,18,3,0,47.2132,1.0,0
